ID_Source,Product_Name,Price_Raw,Supplier_Name,Date_Scraped,Calories_Raw
8381,Jack 'n Jll Sugar,92.85 eur,SM Supermarket,2023-10-21,
8382,555 tuna flakes,$155.75,Waltermart,2023-10-14,599 Kcal
8383,Jack ' Jill Chocolate Drink,$144.37,7-Eleven,2023-10-18,528 Kcal
8384,Monde  Corned  Beef  Bottle,186.99 eur,Puregold,2023-10-11,
8385,CENTURY TUNA COOKIES FAMILY SIZE,223.34,S&R,2023-10-08,198 kcal
8386,PUREFOODS PEANUT BUTTER REFILL PACK,$92.13,7-Eleven,2023-10-23,339 kcal
8387,Purefoods Spaghetti Sauce,153.49,Alfamart,2023-10-26,504 Kcal
8388,SkyFlakes Fruit Juice Bottle,68.66,Robinsons Supermarket,2023-10-27,322 kcal
8389,nestle cookies,159.43,Puregold,2023-10-16,136 kcal
8390,nescafe condensed milk,171.70,Alfamart,2023-10-24,358 kcal
8391,magnolia tomato sauce,198.74,Landers,2023-10-23,275 Kcal
8392,Century Tuna Potato Chips,93.56 eur,Puregold,2023-10-27,234kcal
8393,cdo oatmeal,244.95,SM Supermarket,2023-10-26,549 kcal
8394,JACK 'N JILL SARDINES BOTTLE,204.97,Landers,2023-10-28,497 kcal
8395,UFC Beef Loaf FamilySize,$126.88,Alfamart,2023-10-17,231 cal
8396,Nescafe Shrimp Crackers,27.96,Alfamart,2023-10-17,574 kcal
8397,ALASKA VIENNA SAUSAGE,"94,28",Landers,2023-10-24,202 kcal
8398,CHIPPY FRUIT JUICE SACHET,157.21 eur,Waltermart,2023-10-10,355 Kcal
8399,Nova Fruit uice Pack of 3,238.14,S&R,2023-10-01,146 kcal
8400,magnolia oatmeal,154.10,Puregold,2023-10-08,168 kcal
8401,UFC Eaporated Milk Bottle,$140.50,Landers,2023-10-17,337 kcal
8402,PIATTOS CONDENSED MILK,156.02,Landers,2023-10-08,82 kcal
8403,Lucky Me Cheese,176.64,Landers,2023-10-28,489 kcal
8404,CD Peanut Butter,237.14,Waltermart,2023-10-28,168 kcal
8405,NESCAFE CHOCOLATE DRINK BOTTLE,27.61,S&R,2023-10-14,240 kcal
8406,Lucky  Me  Corned  Beef  Pack  of  3,49.75,Robinsons Supermarket,2023-10-07,235 kcal
8407,FITA CORNED BEEF,21526,Waltermart,2023-10-10,456 kcal
8408,selecta instant coffee pack of 3,,Robinsons Supermarket,2023-10-05,449 Kcal
8409,Magnolia Oatmeal Refill Pack,199.52,Landers,2023-10-14,410 kcal
8410,Monde Chese,"144,22",S&R,2023-10-12,143 Kcal
8411,magnolia shrimp crackers,12761,Alfamart,2023-10-06,476 cal
8412,Argentina  Chocolate  Bar,136.50,Waltermart,2023-10-23,158 kcal
8413,alaska cookies pack of 3,5065,7-Eleven,2023-10-10,295 kcal
8414,milo cookies family size,107.36,Robinsons Supermarket,2023-10-27,206 kcal
8415,JACK 'N JILL TOMATO SAUCE SACHET,47.90,SM Supermarket,2023-10-24,392 kcal
8416,chippy potato chips bottle,209.76,Puregold,2023-10-09,290 kcal
8417,datu puti vienna sausage bottle,216.07,SM Supermarket,2023-10-20,379 Kcal
8418,C2 MAYONNAISE,,Waltermart,2023-10-05,551 kcal
8419,C2 FRUIT JUICE SACHET,166.68 eur,S&R,2023-10-13,
8420,reno vienna sausage,148.90,S&R,2023-10-28,181 kcal
8421,PUREFOODS CORNED BEEF PACK OF 3,20262,Landers,2023-10-25,348 kcal
8422,ufc hotdog family size,238.89,Landers,2023-10-28,116 Kcal
8423,Mega Spaghetti Sauce,,SM Supermarket,2023-10-21,
8424,San  Miguel  Beef  Loaf,17920,Puregold,2023-10-02,174 kcal
8425,Selecta Soy auce Bottle,43.46,Waltermart,2023-10-11,574 kcal
8426,Datu Puti Condensed Milk,240.09,Puregold,2023-10-03,575 kcal
8427,argentina peanut butter,22.51,Waltermart,2023-10-18,221 cal
8428,oishi sardines,,Puregold,2023-10-22,587 cal
8429,Jack  'n  Jill  Sardines,26.99,Waltermart,2023-10-09,571 kcal
8430,chippy condensed milk,,Robinsons Supermarket,2023-10-21,232 kcal
8431,Monde Soy Sauce,"45,34",7-Eleven,2023-10-13,487 kcal
8432,Monde  Soy  Sauce  Pack  of  3,$173.06,Waltermart,2023-10-17,187 kcal
8433,magnolia rice,218.67,Alfamart,2023-10-09,104 kcal
8434,ufc salt,,7-Eleven,2023-10-17,322kcal
8435,Selecta Biscuits,176.29,Landers,2023-10-04,
8436,Gardenia Crackers,150.91,Landers,2023-10-06,103 kcal
8437,Jack  'n  Jill  Fruit  Juice  Family  Size,235.02,Landers,2023-10-07,592 kcal
8438,datu puti soy sauce,173.00,Waltermart,2023-10-11,97 kcal
8439,NESTLE CHOCOLATE BAR,53.10,Waltermart,2023-10-25,
8440,chippy tomato sauce,239.72,S&R,2023-10-10,313 Kcal
8441,CDO Rice,0,Alfamart,2023-10-17,383 kcal
8442,Selecta Tuna Flakes,,S&R,2023-10-18,522 kcal
8443,Lucky Me Shrimp Crackers Bottle,0,7-Eleven,2023-10-22,
8444,Mega Hotdog Family Size,196.12,S&R,2023-10-12,197 kcal
8445,chippy cookies sachet,137.98,Robinsons Supermarket,2023-10-28,521 kcal
8446,Piattos Crackers Family Size,227.03,Robinsons Supermarket,2023-10-06,307 Kcal
8447,Mgnolia Sardines,,Waltermart,2023-10-08,390 Kcal
8448,San Miguel Potato Chips Family Size,"93,99",Puregold,2023-10-27,575 kcal
8449,reno hotdog family size,114.28,7-Eleven,2023-10-14,223 kcal
8450,MEGA SHRIMP CRACKERS,198.40,Robinsons Supermarket,2023-10-10,226 kcal
8451,San Miguel Peanut Butter,38.02,Alfamart,2023-10-18,287 kcal
8452,argentina peanut butter,139.54,Waltermart,2023-10-17,546 kcal
8453,C2 Salt Refill Pack,$68.06,S&R,2023-10-28,205 kcal
8454,OISHI BISCUITS FAMILY SIZE,"181,74",Robinsons Supermarket,2023-10-26,84 kcal
8455,Chippy  Chocolate  Drink,152.19,7-Eleven,2023-10-23,593kcal
8456,del monte sardines family size,100.78,Robinsons Supermarket,2023-10-23,100 kcal
8457,nova corned beef,85.92,S&R,2023-10-11,239kcal
8458,RENO INSTANT COFFEE,29.81,Alfamart,2023-10-11,491kcal
8459,Chippy Fruit Juice,$21.53,SM Supermarket,2023-10-09,385 kcal
8460,Magnoli Peanut Butter,18084,SM Supermarket,2023-10-07,442 Kcal
8461,C2 Potato Chips Bottle,14650,Landers,2023-10-07,475 kcal
8462,Bear Brand Soy auce,51.67,SM Supermarket,2023-10-23,397 kcal
8463,Magnolia  Tomato  Sauce  Pack  of  3,214.25,Robinsons Supermarket,2023-10-04,498 kcal
8464,JACK 'N JILL FRUIT JUICE BOTTLE,45.06 eur,Robinsons Supermarket,2023-10-07,427 kcal
8465,Magnolia Corned Beef Pack of 3,23211,SM Supermarket,2023-10-13,450 kcal
8466,magnolia condensed milk,2598,Landers,2023-10-27,306kcal
8467,oishi salt,160.98,7-Eleven,2023-10-18,442 kcal
8468,Nova  Corned  Beef  Sachet,177.78,7-Eleven,2023-10-12,353 kcal
8469,Chippy Oatmeal Bottle,171.48,S&R,2023-10-07,351 kcal
8470,chippy hotdog,177.39 eur,Waltermart,2023-10-24,221 Kcal
8471,Argentina Cooking Oil Family Size,227.18,Puregold,2023-10-02,
8472,Gardenia Pancit Canton Family Size,32.97,7-Eleven,2023-10-25,103 kcal
8473,SkyFlakes Choolate Bar,149.39,Alfamart,2023-10-24,285 Kcal
8474,Milo Sugar,155.92 eur,7-Eleven,2023-10-01,134 kcal
8475,UFC Cooking Oil Bottl,131.23,7-Eleven,2023-10-12,137 kcal
8476,san miguel cookies sachet,240.59,SM Supermarket,2023-10-25,489 kcal
8477,EDEN MAYONNAISE,$49.86,SM Supermarket,2023-10-28,210 kcal
8478,nescafe salt sachet,209.18 eur,Waltermart,2023-10-12,497 Kcal
8479,Mega  Salt  Pack  of  3,88.32 eur,SM Supermarket,2023-10-19,481 kcal
8480,Magnolia Tuna Flakes,43.27,Landers,2023-10-13,537 kcal
8481,Century Tuna Rice Pack of 3,$221.43,Alfamart,2023-10-21,131 kcal
8482,Reno Vienna Sausag,"79,35",S&R,2023-10-05,228kcal
8483,nescafe sugar,,SM Supermarket,2023-10-04,437 kcal
8484,ufc evaporated milk,5380,Puregold,2023-10-17,230 Kcal
8485,C2 Chocolte Bar,139.62,Robinsons Supermarket,2023-10-13,243kcal
8486,Nescafe  Condensed  Milk,,Landers,2023-10-13,588 cal
8487,c2 instant coffee,20394,S&R,2023-10-23,526 cal
8488,nova sardines refill pack,233.06 eur,Robinsons Supermarket,2023-10-26,516 kcal
8489,selecta mayonnaise family size,197.78,Robinsons Supermarket,2023-10-17,508 kcal
8490,Milo Cookies Pack of 3,131.25 eur,S&R,2023-10-01,338 kcal
8491,Nova Rce,$42.83,7-Eleven,2023-10-24,532 kcal
8492,555 cooking oil,$96.91,S&R,2023-10-16,442 kcal
8493,MEGA VIENNA SAUSAGE FAMILY SIZE,128.50 eur,S&R,2023-10-28,415 kcal
8494,Gardenia  Condensed  Milk  Sachet,126.74 eur,S&R,2023-10-15,164 kcal
8495,Bear Brand Condensed Milk Bottle,76.23,SM Supermarket,2023-10-05,497 cal
8496,Selecta Condensed Milk,89.07,7-Eleven,2023-10-04,444 cal
8497,Del Monte Evaporated Milk Pack of 3,"235,59",Alfamart,2023-10-13,244 kcal
8498,2 Chocolate Drink Sachet,9134,Alfamart,2023-10-17,201 kcal
8499,ARGENTINA HOTDOG,71.96,Puregold,2023-10-12,556 kcal
8500,fita chocolate bar,"156,50",7-Eleven,2023-10-20,111 cal
8501,Argentina Cooking Oil Pack of 3,67.04,Robinsons Supermarket,2023-10-15,483 kcal
8502,Selecta Tomato Sauce Sachet,116.98 eur,Alfamart,2023-10-05,307 kcal
8503,Mega Cooking Oil,60.88,Alfamart,2023-10-03,239 Kcal
8504,MILO WAFER REFILL PACK,114.83,Puregold,2023-10-07,150 kcal
8505,C2 Chocolate Drink,$179.23,Robinsons Supermarket,2023-10-25,227 kcal
8506,NESTLE COOKIES REFILL PACK,63.67,Landers,2023-10-28,107 Kcal
8507,CENTURY TUNA SUGAR,153.26 eur,Robinsons Supermarket,2023-10-14,294 kcal
8508,CDO Soy Sauce,206.84,Puregold,2023-10-18,101kcal
8509,Nova Tuna Flakes Pack of 3,57.27,S&R,2023-10-06,
8510,555 Crackers Refill Pack,168.56,Waltermart,2023-10-24,562kcal
8511,datu puti cheese,108.18,Alfamart,2023-10-11,527 kcal
8512,UFC Wafer Sacet,83.01,Puregold,2023-10-21,513 kcal
8513,Argentina Corned Beef,164.34,Waltermart,2023-10-20,107 Kcal
8514,OISHI SPAGHETTI SAUCE SACHET,9766,Landers,2023-10-21,282 cal
8515,gardenia chocolate drink,148.29,Waltermart,2023-10-23,596 kcal
8516,ALASKA HOTDOG,26.52,7-Eleven,2023-10-12,
8517,fita chocolate bar,197.87,Robinsons Supermarket,2023-10-04,354 kcal
8518,Alaka Tomato Sauce Bottle,"223,94",SM Supermarket,2023-10-09,342 kcal
8519,Magnolia  Salt,204.28 eur,SM Supermarket,2023-10-01,181kcal
8520,Purefoods Chocolate Bar Bottle,$211.57,7-Eleven,2023-10-28,535 kcal
8521,chippy chocolate bar refill pack,203.52,SM Supermarket,2023-10-28,380 kcal
8522,OISHI SALT,68.50,Waltermart,2023-10-16,373 kcal
8523,Datu  Puti  Tuna  Flakes  Sachet,"196,52",SM Supermarket,2023-10-19,
8524,Nova Oatmeal,206.81,Landers,2023-10-02,366 kcal
8525,lucky me chocolate drink,32.67,S&R,2023-10-10,436 Kcal
8526,Chippy Soy Sauce,132.66 eur,7-Eleven,2023-10-10,364 Kcal
8527,Reno Cookig Oil Family Size,113.58,Puregold,2023-10-28,583 cal
8528,BEAR BRAND BEEF LOAF,170.44,S&R,2023-10-13,
8529,Nova Instant Coffe,32.86,S&R,2023-10-07,495 kcal
8530,bear brand salt pack of 3,11358,Alfamart,2023-10-02,367 kcal
8531,RENO WAFER PACK OF 3,210.41,SM Supermarket,2023-10-09,365 kcal
8532,Del Monte Oatmeal,48.74,7-Eleven,2023-10-10,174kcal
8533,GARDENIA EVAPORATED MILK,"28,60",S&R,2023-10-24,289 kcal
8534,EDEN TUNA FLAKES,"85,88",Alfamart,2023-10-12,321 kcal
8535,eden tomato sauce,58.54,Alfamart,2023-10-16,298 kcal
8536,Reno Spaghetti Sauce,131.76,7-Eleven,2023-10-21,
8537,UFC CONDENSED MILK,54.97 eur,Waltermart,2023-10-21,143 kcal
8538,bear brand biscuits pack of 3,138.00,Waltermart,2023-10-10,173 kcal
8539,C2 CHOCOLATE DRINK,248.27,Robinsons Supermarket,2023-10-01,369 kcal
8540,Reno Chocolate Bar,244.48 eur,7-Eleven,2023-10-23,458 kcal
8541,Bear Brand Shrimp Crackers,$216.96,7-Eleven,2023-10-17,549 kcal
8542,Monde Shrimp Crackers,"131,83",Landers,2023-10-14,
8543,MILO SARDINES,235.34,7-Eleven,2023-10-13,292 kcal
8544,OISHI OATMEAL,28.07 eur,Alfamart,2023-10-04,597 kcal
8545,MONDE PANCIT CANTON SACHET,217.16,Alfamart,2023-10-21,531 kcal
8546,Reno Salt Bottle,193.09,SM Supermarket,2023-10-03,328 kcal
8547,MONDE SALT,117.27,Waltermart,2023-10-20,397 kcal
8548,monde cheese sachet,105.29,S&R,2023-10-23,585 Kcal
8549,Bear Brand Condensed Milk Bottle,$42.44,SM Supermarket,2023-10-05,586 kcal
8550,del monte corned beef,"236,67",S&R,2023-10-12,161 kcal
8551,MONDE COOKING OIL,15583,Robinsons Supermarket,2023-10-26,463 kcal
8552,Jack 'n Jill Cookies Refill Pack,,Alfamart,2023-10-11,
8553,c2 beef loaf family size,217.67,S&R,2023-10-19,514 kcal
8554,nestle cookies family size,0,Landers,2023-10-24,215 kcal
8555,nescafe tomato sauce family size,136.30,Robinsons Supermarket,2023-10-03,211 kcal
8556,Selecta Instant Coffee Bottle,117.97,S&R,2023-10-21,496 kcal
8557,alaska cookies,194.32,Puregold,2023-10-18,336 kcal
8558,piattos peanut butter,$207.05,Alfamart,2023-10-20,344 kcal
8559,GARDENIA INSTANT COFFEE,10308,Alfamart,2023-10-23,428 kcal
8560,MAGNOLIA BEEF LOAF SACHET,$207.69,SM Supermarket,2023-10-24,86kcal
8561,SkyFlakes  Peanut  Butter  Refill  Pack,166.03,Puregold,2023-10-16,413 cal
8562,nestle spaghetti sauce sachet,209.78,Landers,2023-10-25,379kcal
8563,Chippy  Hotdog,241.24,SM Supermarket,2023-10-28,239 kcal
8564,San Miguel Tomato Sauce Family Size,22.54,Alfamart,2023-10-21,
8565,Oihi Evaporated Milk,60.59,Landers,2023-10-02,299 kcal
8566,fita hotdog,"150,80",S&R,2023-10-16,202 kcal
8567,SKYFLAKES CORNED BEEF,,Waltermart,2023-10-21,186 kcal
8568,Nova Oatmeal Bottle,144.23 eur,Alfamart,2023-10-04,318kcal
8569,SkyFlakes  Sugar  Pack  of  3,$66.48,7-Eleven,2023-10-09,129 kcal
8570,jack 'n jill crackers sachet,128.58,S&R,2023-10-18,
8571,Jack 'n Jill Chocolate Bar Bottle,71.92,SM Supermarket,2023-10-07,315 Kcal
8572,MAGNOLIA PEANUT BUTTER FAMILY SIZE,175.03,Puregold,2023-10-11,357 kcal
8573,CHIPPY COOKIES,"97,09",SM Supermarket,2023-10-17,
8574,lucky me sugar,203.95,SM Supermarket,2023-10-05,336kcal
8575,Gardenia  Evaporated  Milk,236.80,SM Supermarket,2023-10-22,390 kcal
8576,ufc sardines,58.28,Landers,2023-10-14,172 kcal
8577,Jack n Jill Mayonnaise Pack of 3,184.81,Waltermart,2023-10-19,438 kcal
8578,DEL MONTE CHEESE PACK OF 3,237.39,Waltermart,2023-10-24,212 kcal
8579,Piattos Biscuits Sachet,25.09,Waltermart,2023-10-22,
8580,C2 Evaporated Milk Sachet,221.78,Alfamart,2023-10-17,561 kcal
8581,NOVA SPAGHETTI SAUCE,"76,60",Puregold,2023-10-14,
8582,SkyFlakes Sardines Bottle,197.08,Waltermart,2023-10-04,445kcal
8583,Nescafe Potato Chips Pac of 3,119.51,SM Supermarket,2023-10-04,532 kcal
8584,oishi soy sauce,$64.96,Alfamart,2023-10-22,567 kcal
8585,SkyFlakes Evaporated Milk Bottle,"42,01",Landers,2023-10-20,396 kcal
8586,Reno  Mayonnaise,59.33 eur,7-Eleven,2023-10-11,430 kcal
8587,bear brand tuna flakes,241.43,SM Supermarket,2023-10-27,284 kcal
8588,Gardenia Vienna Sausage,214.83,Alfamart,2023-10-05,240 kcal
8589,Bea Brand Biscuits Sachet,$60.68,Waltermart,2023-10-19,
8590,chippy chocolate bar,128.77,Landers,2023-10-06,303 kcal
8591,alaska spaghetti sauce family size,,Waltermart,2023-10-16,152 Kcal
8592,Nestle Tomato Sauce,51.89,SM Supermarket,2023-10-11,384 cal
8593,ALASKA SOY SAUCE BOTTLE,229.14,7-Eleven,2023-10-06,95 kcal
8594,Fita Tuna Flakes Sachet,"219,19",Landers,2023-10-28,
8595,datu puti spaghetti sauce,172.87,S&R,2023-10-28,
8596,CDO Cheese Pack of 3,$83.66,Alfamart,2023-10-06,
8597,ALASKA TOMATO SAUCE,196.81,Landers,2023-10-08,194 kcal
8598,Eden  Chocolate  Bar,62.48,Alfamart,2023-10-06,404kcal
8599,EDEN TOMATO SAUCE,$57.75,S&R,2023-10-24,407 cal
8600,MAGNOLIA CHOCOLATE BAR FAMILY SIZE,227.48,7-Eleven,2023-10-26,396 kcal
8601,SKYFLAKES CHEESE FAMILY SIZE,163.71,7-Eleven,2023-10-12,499 kcal
8602,Reno Condensed Milk,39.68,Robinsons Supermarket,2023-10-27,
8603,MAGNOLIA SUGAR FAMILY SIZE,6749,SM Supermarket,2023-10-04,470 kcal
8604,gardenia sardines,3357,Puregold,2023-10-09,513 cal
8605,Argentina  Cheese  Bottle,190.98,7-Eleven,2023-10-16,243 kcal
8606,Del Monte Oatmeal,186.28,Landers,2023-10-25,
8607,Century  Tuna  Beef  Loaf,58.17,Landers,2023-10-17,482 kcal
8608,Mega  Spaghetti  Sauce  Sachet,42.94,Robinsons Supermarket,2023-10-01,147 cal
8609,selecta pancit canton family size,"225,25",Puregold,2023-10-12,565 kcal
8610,GARDENIA HOTDOG,27.06,Landers,2023-10-26,187 kcal
8611,Eden  Oatmeal,190.90,Landers,2023-10-19,350 kcal
8612,del monte fruit juice,,SM Supermarket,2023-10-02,406 cal
8613,NOVA CONDENSED MILK,$242.94,7-Eleven,2023-10-24,162 kcal
8614,Bear Brand Oateal,$99.68,Landers,2023-10-04,96kcal
8615,ALASKA COOKIES,83.78 eur,Puregold,2023-10-22,510 Kcal
8616,Reno Corned Beef Bottle,26.65,Waltermart,2023-10-24,486 kcal
8617,Nova Spaghetti Sauce Bottle,22.75,Landers,2023-10-11,403 Kcal
8618,Nestle Hotdog,"144,80",Waltermart,2023-10-09,369kcal
8619,Milo Cooking Oil Refill Pack,$212.54,SM Supermarket,2023-10-28,159 kcal
8620,UFC Corned Beef,76.63,Landers,2023-10-26,554 kcal
8621,nova pancit canton bottle,160.65,7-Eleven,2023-10-24,314 Kcal
8622,Monde Soy Sauce,25.47,Alfamart,2023-10-15,355 kcal
8623,Eden Sardines Pack of 3,112.95,S&R,2023-10-02,553 kcal
8624,nestle peanut butter sachet,211.27 eur,SM Supermarket,2023-10-08,398 kcal
8625,CHIPPY SOY SAUCE,$16.19,S&R,2023-10-08,572 cal
8626,NOVA SARDINES,$60.60,Landers,2023-10-09,527 cal
8627,chippy wafer pack of 3,210.06,7-Eleven,2023-10-03,264kcal
8628,555 soy sauce,43.44,7-Eleven,2023-10-03,414 kcal
8629,555 pancit canton refill pack,91.84,SM Supermarket,2023-10-21,332kcal
8630,Nescafe Spaghetti Saue Pack of 3,102.26,Puregold,2023-10-05,406 kcal
8631,selecta crackers,"241,36",7-Eleven,2023-10-15,209 kcal
8632,SELECTA INSTANT COFFEE FAMILY SIZE,24.32,Puregold,2023-10-12,219 kcal
8633,Oishi Condensed Milk Bottle,,Alfamart,2023-10-05,466 kcal
8634,nova cooking oil,231.79,S&R,2023-10-04,149 kcal
8635,san miguel cheese,134.58,SM Supermarket,2023-10-10,533 kcal
8636,Magnolia Hotdog Family Size,140.46,7-Eleven,2023-10-08,577 kcal
8637,MILO WAFER,,Alfamart,2023-10-25,596 kcal
8638,Nova Vienna Sausage,58.67,SM Supermarket,2023-10-10,246 kcal
8639,PUREFOODS CORNED BEEF,177.11,S&R,2023-10-02,492 kcal
8640,SAN MIGUEL CHOCOLATE BAR,27.15,S&R,2023-10-15,377 kcal
8641,Magnolia Mayonnaise,35.31,Puregold,2023-10-13,513 Kcal
8642,Nestle Sugar,92.23,Puregold,2023-10-16,510kcal
8643,Selecta Cooking Oil Sachet,204.67,S&R,2023-10-14,495 kcal
8644,Datu Puti Tuna Flakes,191.73,Waltermart,2023-10-09,428 kcal
8645,FITA TOMATO SAUCE,191.61,S&R,2023-10-06,218 kcal
8646,NESCAFE BISCUITS PACK OF 3,143.78,Waltermart,2023-10-23,295 kcal
8647,Jack 'n Jill Cooking Oil,"213,59",Robinsons Supermarket,2023-10-21,127 kcal
8648,C2 RICE,,Waltermart,2023-10-23,291 kcal
8649,Lucky Me Beef Loaf Refill Pack,58.04,Puregold,2023-10-16,382 kcal
8650,Gardenia Biscuits,157.62,Puregold,2023-10-08,552 cal
8651,eden peanut butter sachet,44.35,SM Supermarket,2023-10-21,558kcal
8652,MAGNOLIA CHOCOLATE BAR,121.74,S&R,2023-10-09,432 kcal
8653,UFC CHEESE SACHET,73.13,Waltermart,2023-10-03,410 kcal
8654,Lcky Me Biscuits,$104.13,S&R,2023-10-05,289 kcal
8655,Lucky Me una Flakes,$182.26,SM Supermarket,2023-10-22,215 Kcal
8656,CDO Vienna Sausage Bottle,108.07,Waltermart,2023-10-28,
8657,PIATTOS RICE,161.05 eur,Alfamart,2023-10-16,272kcal
8658,oishi tomato sauce family size,164.80,Waltermart,2023-10-11,461 kcal
8659,Milo Evaporated Milk Bottle,223.42,S&R,2023-10-10,444 kcal
8660,DEL MONTE PANCIT CANTON FAMILY SIZE,82.72,SM Supermarket,2023-10-10,416 kcal
8661,purefoods tomato sauce pack of 3,69.22 eur,Robinsons Supermarket,2023-10-27,307 kcal
8662,Milo Peanut Butter,111.43 eur,Robinsons Supermarket,2023-10-02,452 Kcal
8663,NOVA OATMEAL,15.78,7-Eleven,2023-10-15,224 kcal
8664,Bear Brand Corned Beef,134.72,Puregold,2023-10-14,162 Kcal
8665,century tuna salt family size,$204.92,7-Eleven,2023-10-17,570 Kcal
8666,CDO Oatmeal Refill Pack,161.33 eur,S&R,2023-10-01,437 kcal
8667,Selecta Biscuits,62.17,Robinsons Supermarket,2023-10-25,353 kcal
8668,CDO Vienna Sausage Family Size,214.05 eur,Landers,2023-10-15,182 kcal
8669,Nova Hotdog,99.34,Alfamart,2023-10-13,325kcal
8670,fita hotdog,244.75 eur,Alfamart,2023-10-07,243 kcal
8671,UFC Toato Sauce,112.93,Robinsons Supermarket,2023-10-01,449 kcal
8672,nestle soy sauce,96.28,Landers,2023-10-28,238 kcal
8673,Oishi Peanut Butter,"105,47",Puregold,2023-10-15,199 kcal
8674,PUREFOODS BEEF LOAF,133.37,SM Supermarket,2023-10-28,413 kcal
8675,CDO Chocolate Bar,209.73,SM Supermarket,2023-10-07,523 kcal
8676,skyflakes tuna flakes pack of 3,"210,75",Alfamart,2023-10-25,210 kcal
8677,Oishi  Fruit  Juice  Pack  of  3,$15.48,7-Eleven,2023-10-24,140 kcal
8678,Argentina  Condensed  Milk,$155.43,7-Eleven,2023-10-25,
8679,Lucky  Me  Potato  Chips  Pack  of  3,93.86,Alfamart,2023-10-18,86kcal
8680,555 salt,$47.35,Landers,2023-10-15,
8681,piattos peanut butter,0,Alfamart,2023-10-14,596 kcal
8682,C2 Rice,167.45,S&R,2023-10-12,424 kcal
8683,SkyFlakes Cooking Oil,91.59 eur,S&R,2023-10-22,476 kcal
8684,alaska wafer,101.01,S&R,2023-10-04,122 kcal
8685,Milo Soy Sauce,60.92,SM Supermarket,2023-10-09,461 kcal
8686,selecta hotdog bottle,54.67,Landers,2023-10-12,80 Kcal
8687,skyflakes instant coffee pack of 3,14240,SM Supermarket,2023-10-24,222kcal
8688,555 COOKIES PACK OF 3,$114.81,S&R,2023-10-01,222 cal
8689,reno corned beef refill pack,,Robinsons Supermarket,2023-10-11,438 kcal
8690,SAN MIGUEL WAFER,202.40,S&R,2023-10-03,249 kcal
8691,Nova Vienna Sausage,197.46,SM Supermarket,2023-10-01,543 kcal
8692,NESTLE PEANUT BUTTER SACHET,57.87,Waltermart,2023-10-05,387kcal
8693,PIATTOS EVAPORATED MILK,"140,04",Puregold,2023-10-17,331 kcal
8694,UFC Coking Oil,145.17,SM Supermarket,2023-10-17,267 kcal
8695,oishi cooking oil pack of 3,"81,09",7-Eleven,2023-10-14,517 kcal
8696,SkyFlakes Beef Loaf Refil Pack,"176,10",S&R,2023-10-17,106 kcal
8697,Gardenia Beef Loaf Family Size,213.78 eur,Waltermart,2023-10-27,158 kcal
8698,Nescafe  Rice  Family  Size,,Landers,2023-10-22,397 kcal
8699,San Miguel Sardines Family Size,55.97 eur,Landers,2023-10-20,264 Kcal
8700,skyflakes peanut butter,164.78,Alfamart,2023-10-13,381 kcal
8701,Milo Chocolate Bar Pack of 3,206.39,Waltermart,2023-10-26,
8702,Nova Sugar,246.54,Puregold,2023-10-05,346 kcal
8703,magnolia tomato sauce refill pack,$88.09,Landers,2023-10-10,422 kcal
8704,Chippy Instant Coffee,30.25,S&R,2023-10-02,239 kcal
8705,Reno Soy Sauce Refill Pack,40.88 eur,Landers,2023-10-04,92 kcal
8706,chippy fruit juice refill pack,114.57,SM Supermarket,2023-10-18,395 Kcal
8707,skyflakes spaghetti sauce bottle,203.91,Landers,2023-10-11,331 kcal
8708,C2 Potato Chips,191.79,7-Eleven,2023-10-03,366 kcal
8709,nova sugar,247.20,Waltermart,2023-10-15,179 Kcal
8710,Reno Chocolate Bar Pack of 3,11244,Robinsons Supermarket,2023-10-07,452 Kcal
8711,milo tomato sauce refill pack,$98.49,Waltermart,2023-10-08,
8712,nestle tomato sauce family size,$185.57,S&R,2023-10-12,292 kcal
8713,Oishi  Cooking  Oil,184.47,Waltermart,2023-10-10,
8714,DATU PUTI SPAGHETTI SAUCE,"210,48",SM Supermarket,2023-10-03,177 kcal
8715,Reno  Cookies  Pack  of  3,147.45,Landers,2023-10-07,158 kcal
8716,Nescafe Soy Sauce,$33.89,Waltermart,2023-10-04,501 Kcal
8717,Nova Tuna Flakes Refill Pac,242.54,7-Eleven,2023-10-28,
8718,lucky me beef loaf refill pack,59.50,Puregold,2023-10-07,450 kcal
8719,Alaska  Tuna  Flakes,242.24,Puregold,2023-10-11,118 Kcal
8720,Selecta Fruit Juice,94.78,Puregold,2023-10-08,84 kcal
8721,GARDENIA SUGAR,191.74,Alfamart,2023-10-24,580 cal
8722,CDO OATMEAL BOTTLE,233.36,7-Eleven,2023-10-21,271 kcal
8723,RENO TUNA FLAKES SACHET,20.94,Robinsons Supermarket,2023-10-18,331 kcal
8724,c2 vienna sausage,119.83,Landers,2023-10-16,119 kcal
8725,Monde Biscuits Family Size,179.15,Robinsons Supermarket,2023-10-22,95 kcal
8726,Bear Brand Pancit Canton Sachet,127.88,Puregold,2023-10-23,159 kcal
8727,c2 condensed milk family size,187.20,Alfamart,2023-10-02,
8728,Monde Crakers Sachet,214.47,Waltermart,2023-10-11,459 kcal
8729,GARDENIA BISCUITS FAMILY SIZE,215.91,Alfamart,2023-10-28,544 kcal
8730,c2 hotdog,124.90,S&R,2023-10-14,106 kcal
